Date/Time,Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Monthly),InteriorEquipment:Electricity [J](Monthly),InteriorLights:Electricity [J](Monthly),Electricity:Facility [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Blocco1:Zona2#05:InteriorEquipment:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Blocco1:Zona2#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Blocco1:Zona3#05:InteriorEquipment:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Blocco1:Zona3#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Blocco1:Zona1#05:InteriorEquipment:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Blocco1:Zona1#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Blocco1:Zona2#05:InteriorEquipment:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Blocco1:Zona2#GeneralLights:InteriorLights:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Blocco1:Zona3#05:InteriorEquipment:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Blocco1:Zona3#GeneralLights:InteriorLights:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Blocco1:Zona1#05:InteriorEquipment:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Blocco1:Zona1#GeneralLights:InteriorLights:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Blocco1:Zona2#05:InteriorEquipment:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Blocco1:Zona2#GeneralLights:InteriorLights:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Blocco1:Zona3#05:InteriorEquipment:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Blocco1:Zona3#GeneralLights:InteriorLights:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Blocco1:Zona1#05:InteriorEquipment:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Blocco1:Zona1#GeneralLights:InteriorLights:Electricity [J](RunPeriod),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](Monthly),DistrictHeating:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](RunPeriod),Carbon Equivalent:Facility [kg](RunPeriod) 
 01/03  06:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.50433948,0.0 
 01/03  07:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.504339126,0.0 
 01/03  08:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,18436460.651384158,0.0 
 01/03  09:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,18605969.798428798,0.0 
 01/03  10:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,18944988.092518234,0.0 
 01/03  11:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,18944988.092518256,0.0 
 01/03  12:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,18944988.09251827,0.0 
 01/03  13:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,18775478.94547341,0.0 
 01/03  14:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,18775478.94547364,0.0 
 01/03  15:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,18944988.09251829,0.0 
 01/03  16:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,18944988.092518227,0.0 
 01/03  17:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,18944988.0925183,0.0 
 01/03  18:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,18605969.79842899,0.0 
 01/03  19:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,2483632.2631079519,0.0 
 01/03  20:00:00,5623484.723999999,5623484.723999999,0.0,,,,,,,2514290.922,0.0,594902.88,0.0,2514290.922,0.0,,,,,,,,,,,,,0.0,10658870.981982932,0.0 
 01/03  21:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,17599133.233495989,0.0 
 01/03  22:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18060344.061385976,0.0 
 01/03  23:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.504339309,0.0 
 01/03  24:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.504339205,0.0 
 01/04  01:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.504338847,0.0 
 01/04  02:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.50433951,0.0 
 01/04  03:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.50433941,0.0 
